ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
27240A9AD13161CB,electric_bike,2024-01-14 13:35:59.992,2024-01-14 13:39:27.183,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
3D58743D58ECA2EF,electric_bike,2024-01-12 19:57:32.754,2024-01-12 20:01:51.422,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
B59D8EA4229B004D,electric_bike,2024-01-14 00:07:06.635,2024-01-14 00:10:40.287,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
1D2408A9E240169C,classic_bike,2024-01-03 18:56:09.235,2024-01-03 19:19:51.231,8 Ave & W 31 St,6450.05,W 100 St & Broadway,7580.01,40.7505853470215,-73.9946848154068,40.7973721,-73.97041192,member
1FC1AA70F7CF3EAB,electric_bike,2024-01-12 16:34:18.352,2024-01-12 16:38:02.850,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
ADCC94B67BA4901A,electric_bike,2024-01-03 21:51:26.092,2024-01-03 21:56:45.146,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
05EED2499AA46C37,electric_bike,2024-01-09 01:41:20.576,2024-01-09 01:43:40.244,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
1F77FCF2120E3E58,electric_bike,2024-01-05 16:40:31.467,2024-01-05 16:59:18.652,8 Ave & W 31 St,6450.05,W 100 St & Broadway,7580.01,40.7505853470215,-73.9946848154068,40.7973721,-73.97041192,member
DCFDFF857CC6A77B,classic_bike,2024-01-13 18:23:58.055,2024-01-13 18:47:19.142,8 Ave & W 31 St,6450.05,W 63 St & Broadway,7052.01,40.7505853470215,-73.9946848154068,40.77163851,-73.98261428,member
C89F5FD5836ABD37,electric_bike,2024-01-10 08:37:57.582,2024-01-10 08:44:06.046,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
ACEEFB820989989C,classic_bike,2024-01-13 14:53:53.862,2024-01-13 14:58:00.730,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
54237BDDEC1D9881,electric_bike,2024-01-12 10:27:28.885,2024-01-12 10:30:49.899,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
2D1D91CA1FB27AC6,electric_bike,2024-01-06 20:43:06.469,2024-01-06 20:46:01.449,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
8C91E6E18EBFB8B1,electric_bike,2024-01-13 12:57:14.248,2024-01-13 13:01:51.802,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
2CBE73B344748CCD,classic_bike,2024-01-11 09:14:16.578,2024-01-11 09:34:45.279,8 Ave & W 31 St,6450.05,River Ter & Warren St,5368.03,40.7505853470215,-73.9946848154068,40.71759894980997,-74.01587963104248,member
409E06B721BB267C,classic_bike,2024-01-04 09:46:43.756,2024-01-04 09:58:45.379,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
E8A57898D34D3223,electric_bike,2024-01-13 06:18:19.075,2024-01-13 06:21:30.218,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
C804EB85E2F77E65,classic_bike,2024-01-06 12:07:27.590,2024-01-06 12:11:15.709,8 Ave & W 31 St,6450.05,W 30 St & 10 Ave,6459.07,40.7505853470215,-73.9946848154068,40.752694,-74.002353,member
84CE4BC34EEA4FD1,electric_bike,2024-01-11 22:51:10.532,2024-01-11 23:00:30.678,8 Ave & W 31 St,6450.05,Carmine St & 6 Ave,5763.03,40.7505853470215,-73.9946848154068,40.73038599,-74.00214988,member
